item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM04379,TXN01454,PROD0258,2,4534.37,15,7708.43
ITEM04380,TXN01454,PROD0281,2,1096.8,15,1864.56
ITEM04381,TXN01454,PROD0263,2,4885.47,0,9770.94
ITEM04382,TXN01455,PROD0025,3,1659.12,0,4977.36
ITEM04383,TXN01456,PROD0026,3,4930.23,10,13311.62
ITEM04384,TXN01456,PROD0100,2,3179.0,15,5404.3
ITEM04385,TXN01456,PROD0239,1,4078.23,5,3874.32
ITEM04386,TXN01456,PROD0404,2,4361.14,15,7413.94
ITEM04387,TXN01457,PROD0100,2,3179.0,0,6358.0
ITEM04388,TXN01457,PROD0449,3,970.54,10,2620.46
ITEM04389,TXN01457,PROD0259,3,570.12,5,1624.84
ITEM04390,TXN01458,PROD0155,2,1070.56,5,2034.06
ITEM04391,TXN01458,PROD0055,1,2000.53,15,1700.45
ITEM04392,TXN01459,PROD0077,2,4630.71,0,9261.42
ITEM04393,TXN01459,PROD0180,3,644.75,15,1644.11
ITEM04394,TXN01460,PROD0133,1,2145.8,10,1931.22
ITEM04395,TXN01460,PROD0158,1,3530.91,10,3177.82
ITEM04396,TXN01460,PROD0059,3,3717.26,10,10036.6
ITEM04397,TXN01461,PROD0426,3,888.34,0,2665.02
ITEM04398,TXN01461,PROD0132,3,3128.39,5,8915.91
ITEM04399,TXN01461,PROD0490,3,1961.47,0,5884.41
ITEM04400,TXN01462,PROD0236,3,2617.56,10,7067.41
ITEM04401,TXN01462,PROD0341,1,387.81,5,368.42
ITEM04402,TXN01462,PROD0431,2,1146.95,10,2064.51
ITEM04403,TXN01462,PROD0272,2,888.99,15,1511.28
ITEM04404,TXN01463,PROD0043,2,4289.36,15,7291.91
ITEM04405,TXN01464,PROD0270,2,3598.05,15,6116.69
ITEM04406,TXN01464,PROD0447,1,3214.28,10,2892.85
ITEM04407,TXN01464,PROD0029,1,2161.47,10,1945.32
ITEM04408,TXN01465,PROD0129,3,2428.96,10,6558.19
ITEM04409,TXN01466,PROD0440,1,1372.91,5,1304.26
ITEM04410,TXN01466,PROD0240,1,2340.29,15,1989.25
ITEM04411,TXN01466,PROD0048,3,1789.3,15,4562.71
ITEM04412,TXN01467,PROD0489,3,1653.72,0,4961.16
ITEM04413,TXN01467,PROD0098,3,545.58,15,1391.23
ITEM04414,TXN01467,PROD0200,3,2158.75,5,6152.44
ITEM04415,TXN01468,PROD0427,1,3885.07,10,3496.56
ITEM04416,TXN01468,PROD0408,1,1856.59,15,1578.1
ITEM04417,TXN01468,PROD0265,3,2574.89,15,6565.97
ITEM04418,TXN01469,PROD0076,1,668.63,15,568.34
ITEM04419,TXN01469,PROD0474,1,1298.26,0,1298.26
ITEM04420,TXN01470,PROD0254,1,1783.23,15,1515.75
ITEM04421,TXN01470,PROD0446,2,1434.11,15,2437.99
ITEM04422,TXN01470,PROD0377,3,3466.69,15,8840.06
ITEM04423,TXN01470,PROD0496,2,2262.17,0,4524.34
ITEM04424,TXN01471,PROD0227,2,2508.91,5,4766.93
ITEM04425,TXN01472,PROD0176,3,4990.62,5,14223.27
ITEM04426,TXN01472,PROD0321,2,3228.97,10,5812.15
ITEM04427,TXN01473,PROD0378,3,286.19,15,729.78
ITEM04428,TXN01473,PROD0337,1,1667.87,5,1584.48
ITEM04429,TXN01473,PROD0238,1,3714.53,0,3714.53
ITEM04430,TXN01474,PROD0291,3,3207.09,10,8659.14
ITEM04431,TXN01474,PROD0262,2,1296.81,0,2593.62
ITEM04432,TXN01475,PROD0030,3,3118.75,5,8888.44
ITEM04433,TXN01475,PROD0248,2,1921.35,10,3458.43
ITEM04434,TXN01475,PROD0419,1,1778.33,0,1778.33
ITEM04435,TXN01475,PROD0363,3,4831.59,0,14494.77
ITEM04436,TXN01476,PROD0250,1,1214.02,5,1153.32
ITEM04437,TXN01476,PROD0220,3,1832.33,0,5496.99
ITEM04438,TXN01476,PROD0215,1,1672.15,5,1588.54
ITEM04439,TXN01476,PROD0042,1,2385.5,5,2266.22
ITEM04440,TXN01477,PROD0149,3,3429.56,0,10288.68
ITEM04441,TXN01477,PROD0413,1,1744.08,15,1482.47
ITEM04442,TXN01477,PROD0011,1,2407.94,5,2287.54
ITEM04443,TXN01477,PROD0094,3,4926.93,0,14780.79
ITEM04444,TXN01477,PROD0427,2,3885.07,5,7381.63
ITEM04445,TXN01478,PROD0210,2,1043.53,10,1878.35
ITEM04446,TXN01478,PROD0385,1,1482.05,0,1482.05
ITEM04447,TXN01478,PROD0214,1,4789.3,10,4310.37
ITEM04448,TXN01478,PROD0115,3,3790.34,0,11371.02
ITEM04449,TXN01479,PROD0294,2,3039.57,15,5167.27
ITEM04450,TXN01479,PROD0131,2,3458.16,0,6916.32
ITEM04451,TXN01479,PROD0225,3,394.14,0,1182.42
ITEM04452,TXN01480,PROD0432,1,3425.82,15,2911.95
ITEM04453,TXN01480,PROD0230,1,1737.86,10,1564.07
ITEM04454,TXN01480,PROD0342,3,4164.89,10,11245.2
ITEM04455,TXN01480,PROD0053,2,1598.34,15,2717.18
ITEM04456,TXN01480,PROD0479,3,1819.26,0,5457.78
ITEM04457,TXN01481,PROD0300,1,571.09,15,485.43
ITEM04458,TXN01481,PROD0100,1,3179.0,5,3020.05
ITEM04459,TXN01481,PROD0472,3,3569.65,5,10173.5
ITEM04460,TXN01481,PROD0051,2,750.47,10,1350.85
ITEM04461,TXN01482,PROD0134,1,3677.5,5,3493.62
ITEM04462,TXN01483,PROD0262,2,1296.81,10,2334.26
ITEM04463,TXN01483,PROD0285,3,2827.21,0,8481.63
ITEM04464,TXN01483,PROD0439,1,1824.79,5,1733.55
ITEM04465,TXN01483,PROD0165,2,3504.45,10,6308.01
ITEM04466,TXN01484,PROD0416,3,4632.7,5,13203.19
ITEM04467,TXN01484,PROD0395,1,3435.61,10,3092.05
ITEM04468,TXN01484,PROD0337,1,1667.87,0,1667.87
ITEM04469,TXN01485,PROD0054,1,3065.87,15,2605.99
ITEM04470,TXN01485,PROD0360,2,3371.09,15,5730.85
ITEM04471,TXN01486,PROD0384,1,3234.42,5,3072.7
ITEM04472,TXN01487,PROD0305,2,443.95,5,843.5
ITEM04473,TXN01488,PROD0341,1,387.81,10,349.03
ITEM04474,TXN01489,PROD0498,1,3855.17,10,3469.65
ITEM04475,TXN01490,PROD0481,1,4908.09,0,4908.09
ITEM04476,TXN01490,PROD0158,1,3530.91,10,3177.82
ITEM04477,TXN01490,PROD0140,1,3750.35,15,3187.8
ITEM04478,TXN01491,PROD0036,1,1190.31,10,1071.28
ITEM04479,TXN01491,PROD0403,2,220.81,15,375.38
ITEM04480,TXN01491,PROD0025,2,1659.12,10,2986.42
ITEM04481,TXN01491,PROD0226,2,2781.77,0,5563.54
ITEM04482,TXN01492,PROD0344,1,2939.46,0,2939.46
ITEM04483,TXN01493,PROD0157,3,4420.91,0,13262.73
ITEM04484,TXN01494,PROD0229,3,243.24,5,693.23
ITEM04485,TXN01494,PROD0212,2,3257.11,10,5862.8
ITEM04486,TXN01494,PROD0370,3,4259.23,15,10861.04
ITEM04487,TXN01494,PROD0041,2,580.23,10,1044.41
ITEM04488,TXN01495,PROD0221,2,2179.54,5,4141.13
ITEM04489,TXN01495,PROD0179,3,2485.5,10,6710.85
ITEM04490,TXN01496,PROD0365,2,2876.97,10,5178.55
ITEM04491,TXN01497,PROD0472,1,3569.65,15,3034.2
ITEM04492,TXN01498,PROD0352,1,1937.85,0,1937.85
ITEM04493,TXN01498,PROD0204,3,2758.75,10,7448.62
ITEM04494,TXN01498,PROD0224,2,3676.12,15,6249.4
ITEM04495,TXN01498,PROD0451,2,2560.03,10,4608.05
ITEM04496,TXN01499,PROD0071,2,4682.31,0,9364.62
ITEM04497,TXN01499,PROD0381,2,449.69,15,764.47
ITEM04498,TXN01499,PROD0131,3,3458.16,10,9337.03
ITEM04499,TXN01499,PROD0351,1,746.9,15,634.87
ITEM04500,TXN01500,PROD0332,2,3650.43,15,6205.73
ITEM04501,TXN01500,PROD0483,3,2006.65,10,5417.96
ITEM04502,TXN01500,PROD0377,3,3466.69,5,9880.07
ITEM04503,TXN01500,PROD0436,1,3452.3,15,2934.45
ITEM04504,TXN01501,PROD0160,2,2219.79,0,4439.58
ITEM04505,TXN01501,PROD0086,1,4544.54,15,3862.86
ITEM04506,TXN01501,PROD0001,1,2214.37,10,1992.93
ITEM04507,TXN01502,PROD0049,3,3428.6,15,8742.93
ITEM04508,TXN01503,PROD0447,2,3214.28,10,5785.7
ITEM04509,TXN01504,PROD0493,2,560.43,0,1120.86
ITEM04510,TXN01504,PROD0437,2,3562.5,10,6412.5
ITEM04511,TXN01505,PROD0147,2,751.65,15,1277.8
ITEM04512,TXN01505,PROD0387,1,3858.38,0,3858.38
ITEM04513,TXN01505,PROD0207,1,289.05,15,245.69
ITEM04514,TXN01505,PROD0041,1,580.23,5,551.22
ITEM04515,TXN01506,PROD0308,2,4901.25,15,8332.12
ITEM04516,TXN01506,PROD0351,2,746.9,10,1344.42
ITEM04517,TXN01507,PROD0286,2,3121.82,5,5931.46
ITEM04518,TXN01507,PROD0322,3,1812.25,10,4893.07
ITEM04519,TXN01508,PROD0448,3,601.09,10,1622.94
ITEM04520,TXN01508,PROD0387,2,3858.38,15,6559.25
ITEM04521,TXN01509,PROD0349,1,1676.44,10,1508.8
ITEM04522,TXN01509,PROD0177,1,1379.12,5,1310.16
ITEM04523,TXN01509,PROD0464,1,2826.28,10,2543.65
ITEM04524,TXN01509,PROD0452,2,3792.53,15,6447.3
ITEM04525,TXN01509,PROD0393,2,1843.85,0,3687.7
ITEM04526,TXN01510,PROD0461,2,2010.34,5,3819.65
ITEM04527,TXN01510,PROD0482,3,3914.84,5,11157.29
ITEM04528,TXN01510,PROD0145,3,665.18,0,1995.54
ITEM04529,TXN01511,PROD0301,3,406.49,10,1097.52
ITEM04530,TXN01511,PROD0229,1,243.24,5,231.08
ITEM04531,TXN01511,PROD0080,1,4004.19,10,3603.77
ITEM04532,TXN01512,PROD0336,1,3403.95,0,3403.95
ITEM04533,TXN01512,PROD0391,2,3094.72,10,5570.5
ITEM04534,TXN01513,PROD0373,3,778.63,10,2102.3
ITEM04535,TXN01513,PROD0358,3,3176.93,5,9054.25
ITEM04536,TXN01513,PROD0277,2,1323.41,15,2249.8
ITEM04537,TXN01513,PROD0159,2,4112.47,10,7402.45
ITEM04538,TXN01513,PROD0006,3,207.3,5,590.81
ITEM04539,TXN01514,PROD0135,2,3774.77,0,7549.54
ITEM04540,TXN01514,PROD0378,2,286.19,15,486.52
ITEM04541,TXN01514,PROD0408,3,1856.59,10,5012.79
ITEM04542,TXN01514,PROD0435,1,1449.33,5,1376.86
ITEM04543,TXN01514,PROD0118,2,3815.56,15,6486.45
ITEM04544,TXN01515,PROD0427,2,3885.07,10,6993.13
ITEM04545,TXN01515,PROD0391,1,3094.72,10,2785.25
ITEM04546,TXN01515,PROD0317,2,3915.96,10,7048.73
ITEM04547,TXN01515,PROD0043,1,4289.36,5,4074.89
ITEM04548,TXN01515,PROD0179,3,2485.5,0,7456.5
ITEM04549,TXN01516,PROD0286,1,3121.82,15,2653.55
ITEM04550,TXN01516,PROD0313,1,499.09,15,424.23
ITEM04551,TXN01516,PROD0426,1,888.34,15,755.09
ITEM04552,TXN01517,PROD0407,1,4304.46,15,3658.79
ITEM04553,TXN01518,PROD0131,3,3458.16,10,9337.03
ITEM04554,TXN01519,PROD0400,1,4211.47,0,4211.47
ITEM04555,TXN01519,PROD0425,3,1794.23,5,5113.56
ITEM04556,TXN01519,PROD0124,2,3144.06,10,5659.31
ITEM04557,TXN01520,PROD0452,1,3792.53,10,3413.28
ITEM04558,TXN01520,PROD0023,3,4696.86,15,11976.99
ITEM04559,TXN01520,PROD0011,3,2407.94,5,6862.63
ITEM04560,TXN01521,PROD0434,2,1359.55,10,2447.19
ITEM04561,TXN01521,PROD0149,3,3429.56,0,10288.68
ITEM04562,TXN01522,PROD0492,3,3919.16,0,11757.48
ITEM04563,TXN01522,PROD0375,1,456.77,15,388.25
ITEM04564,TXN01523,PROD0454,2,2313.12,10,4163.62
ITEM04565,TXN01523,PROD0325,1,3154.52,10,2839.07
ITEM04566,TXN01524,PROD0217,1,1051.91,0,1051.91
ITEM04567,TXN01524,PROD0326,3,1998.17,0,5994.51
ITEM04568,TXN01524,PROD0298,3,2139.44,15,5455.57
ITEM04569,TXN01525,PROD0167,3,1140.8,0,3422.4
ITEM04570,TXN01525,PROD0327,1,4407.19,10,3966.47
ITEM04571,TXN01526,PROD0203,1,1193.58,15,1014.54
ITEM04572,TXN01526,PROD0402,2,4535.82,0,9071.64
ITEM04573,TXN01526,PROD0024,1,1151.52,5,1093.94
ITEM04574,TXN01527,PROD0397,2,3904.49,15,6637.63
ITEM04575,TXN01527,PROD0352,1,1937.85,15,1647.17
ITEM04576,TXN01528,PROD0295,2,2798.23,15,4756.99
ITEM04577,TXN01528,PROD0137,3,4863.41,10,13131.21
ITEM04578,TXN01529,PROD0109,3,1268.44,0,3805.32
ITEM04579,TXN01530,PROD0312,1,2389.69,10,2150.72
ITEM04580,TXN01530,PROD0086,1,4544.54,10,4090.09
ITEM04581,TXN01530,PROD0370,2,4259.23,15,7240.69
ITEM04582,TXN01530,PROD0233,3,4462.16,0,13386.48
ITEM04583,TXN01531,PROD0270,1,3598.05,15,3058.34
ITEM04584,TXN01531,PROD0038,2,934.05,10,1681.29
ITEM04585,TXN01531,PROD0027,3,1420.34,10,3834.92
ITEM04586,TXN01531,PROD0169,3,2256.04,0,6768.12
ITEM04587,TXN01531,PROD0280,2,2964.56,5,5632.66
ITEM04588,TXN01532,PROD0181,1,4614.54,15,3922.36
ITEM04589,TXN01532,PROD0394,3,3694.89,0,11084.67
ITEM04590,TXN01532,PROD0345,1,3420.68,10,3078.61
ITEM04591,TXN01532,PROD0170,1,3397.09,0,3397.09
ITEM04592,TXN01532,PROD0072,3,3741.8,0,11225.4
ITEM04593,TXN01533,PROD0497,1,4291.58,10,3862.42
ITEM04594,TXN01534,PROD0413,1,1744.08,10,1569.67
ITEM04595,TXN01534,PROD0058,3,2709.86,0,8129.58
ITEM04596,TXN01535,PROD0165,3,3504.45,5,9987.68
ITEM04597,TXN01535,PROD0042,1,2385.5,5,2266.22
ITEM04598,TXN01535,PROD0312,2,2389.69,0,4779.38
ITEM04599,TXN01535,PROD0168,3,1013.19,5,2887.59
ITEM04600,TXN01535,PROD0407,2,4304.46,15,7317.58
ITEM04601,TXN01536,PROD0123,3,3636.67,10,9819.01
ITEM04602,TXN01536,PROD0048,2,1789.3,10,3220.74
ITEM04603,TXN01536,PROD0488,2,990.19,0,1980.38
ITEM04604,TXN01537,PROD0076,1,668.63,5,635.2
ITEM04605,TXN01537,PROD0002,2,4963.06,5,9429.81
ITEM04606,TXN01537,PROD0033,3,1643.68,0,4931.04
ITEM04607,TXN01538,PROD0032,2,2407.07,15,4092.02
ITEM04608,TXN01539,PROD0211,3,2311.18,15,5893.51
ITEM04609,TXN01539,PROD0429,3,2116.3,5,6031.45
ITEM04610,TXN01539,PROD0246,1,1119.33,10,1007.4
ITEM04611,TXN01540,PROD0288,2,4658.76,15,7919.89
ITEM04612,TXN01540,PROD0351,3,746.9,0,2240.7
ITEM04613,TXN01540,PROD0455,2,3570.72,15,6070.22
ITEM04614,TXN01541,PROD0344,3,2939.46,15,7495.62
ITEM04615,TXN01542,PROD0287,2,4566.77,0,9133.54
ITEM04616,TXN01542,PROD0183,3,1113.88,15,2840.39
ITEM04617,TXN01542,PROD0262,3,1296.81,5,3695.91
ITEM04618,TXN01542,PROD0040,3,1115.62,5,3179.52
ITEM04619,TXN01543,PROD0320,1,4260.47,0,4260.47
ITEM04620,TXN01543,PROD0214,1,4789.3,10,4310.37
ITEM04621,TXN01543,PROD0086,2,4544.54,10,8180.17
ITEM04622,TXN01544,PROD0053,1,1598.34,5,1518.42
ITEM04623,TXN01544,PROD0170,2,3397.09,10,6114.76
ITEM04624,TXN01545,PROD0291,2,3207.09,10,5772.76
ITEM04625,TXN01545,PROD0042,2,2385.5,10,4293.9
ITEM04626,TXN01545,PROD0480,2,461.5,0,923.0
ITEM04627,TXN01545,PROD0471,1,4998.78,5,4748.84
ITEM04628,TXN01546,PROD0341,2,387.81,0,775.62
ITEM04629,TXN01546,PROD0184,2,2818.78,5,5355.68
ITEM04630,TXN01546,PROD0348,2,358.08,10,644.54
ITEM04631,TXN01547,PROD0386,3,1406.51,0,4219.53
ITEM04632,TXN01548,PROD0347,3,1470.1,0,4410.3
ITEM04633,TXN01548,PROD0385,3,1482.05,15,3779.23
ITEM04634,TXN01548,PROD0416,1,4632.7,0,4632.7
ITEM04635,TXN01548,PROD0434,3,1359.55,15,3466.85
ITEM04636,TXN01548,PROD0233,3,4462.16,15,11378.51
ITEM04637,TXN01549,PROD0347,1,1470.1,15,1249.58
ITEM04638,TXN01549,PROD0282,2,4297.69,15,7306.07
ITEM04639,TXN01549,PROD0067,2,2382.68,10,4288.82
ITEM04640,TXN01549,PROD0099,2,2044.77,10,3680.59
ITEM04641,TXN01550,PROD0249,1,4752.44,5,4514.82
ITEM04642,TXN01550,PROD0233,1,4462.16,15,3792.84
ITEM04643,TXN01550,PROD0376,3,4179.21,10,11283.87
ITEM04644,TXN01551,PROD0074,3,3050.86,0,9152.58
ITEM04645,TXN01551,PROD0242,2,3036.33,5,5769.03
ITEM04646,TXN01552,PROD0433,3,1856.48,10,5012.5
ITEM04647,TXN01552,PROD0097,2,3085.12,15,5244.7
ITEM04648,TXN01552,PROD0219,2,3005.73,0,6011.46
ITEM04649,TXN01552,PROD0373,2,778.63,0,1557.26
ITEM04650,TXN01553,PROD0469,1,4139.1,0,4139.1
ITEM04651,TXN01553,PROD0449,3,970.54,10,2620.46
ITEM04652,TXN01554,PROD0168,1,1013.19,5,962.53
ITEM04653,TXN01554,PROD0326,2,1998.17,0,3996.34
ITEM04654,TXN01555,PROD0289,2,3650.3,15,6205.51
ITEM04655,TXN01555,PROD0301,1,406.49,15,345.52
ITEM04656,TXN01555,PROD0382,2,1474.67,5,2801.87
ITEM04657,TXN01556,PROD0410,3,1240.54,15,3163.38
ITEM04658,TXN01556,PROD0399,3,1132.36,15,2887.52
ITEM04659,TXN01556,PROD0161,1,3699.91,10,3329.92
ITEM04660,TXN01556,PROD0383,2,4361.85,5,8287.51
ITEM04661,TXN01556,PROD0041,3,580.23,15,1479.59
ITEM04662,TXN01557,PROD0195,2,2041.33,15,3470.26
ITEM04663,TXN01558,PROD0267,3,4195.47,5,11957.09
ITEM04664,TXN01558,PROD0406,2,2679.48,10,4823.06
ITEM04665,TXN01558,PROD0056,2,1635.54,10,2943.97
ITEM04666,TXN01558,PROD0383,2,4361.85,10,7851.33
ITEM04667,TXN01558,PROD0183,3,1113.88,5,3174.56
ITEM04668,TXN01559,PROD0180,3,644.75,15,1644.11
ITEM04669,TXN01559,PROD0390,2,462.43,15,786.13
ITEM04670,TXN01559,PROD0421,2,559.75,10,1007.55
ITEM04671,TXN01559,PROD0241,1,387.69,10,348.92
ITEM04672,TXN01560,PROD0268,1,4434.92,0,4434.92
ITEM04673,TXN01560,PROD0248,2,1921.35,5,3650.56
ITEM04674,TXN01560,PROD0424,2,2438.54,0,4877.08
ITEM04675,TXN01561,PROD0457,2,2521.97,5,4791.74
ITEM04676,TXN01561,PROD0231,3,4466.13,0,13398.39
ITEM04677,TXN01561,PROD0375,3,456.77,5,1301.79
ITEM04678,TXN01561,PROD0373,2,778.63,15,1323.67
ITEM04679,TXN01562,PROD0271,1,1584.69,0,1584.69
ITEM04680,TXN01562,PROD0148,3,4152.61,10,11212.05
ITEM04681,TXN01562,PROD0227,2,2508.91,15,4265.15
ITEM04682,TXN01562,PROD0118,2,3815.56,15,6486.45
ITEM04683,TXN01562,PROD0054,2,3065.87,5,5825.15
ITEM04684,TXN01563,PROD0402,2,4535.82,0,9071.64
ITEM04685,TXN01563,PROD0251,1,3120.09,15,2652.08
ITEM04686,TXN01564,PROD0336,2,3403.95,10,6127.11
ITEM04687,TXN01564,PROD0474,2,1298.26,10,2336.87
ITEM04688,TXN01564,PROD0103,1,1684.5,0,1684.5
ITEM04689,TXN01564,PROD0213,2,2623.57,15,4460.07
ITEM04690,TXN01564,PROD0202,2,3157.59,10,5683.66
ITEM04691,TXN01565,PROD0096,1,4648.69,0,4648.69
ITEM04692,TXN01565,PROD0177,2,1379.12,10,2482.42
ITEM04693,TXN01565,PROD0492,3,3919.16,0,11757.48
ITEM04694,TXN01565,PROD0364,3,438.17,0,1314.51
ITEM04695,TXN01565,PROD0367,3,1647.43,5,4695.18
ITEM04696,TXN01566,PROD0155,3,1070.56,10,2890.51
ITEM04697,TXN01567,PROD0479,3,1819.26,15,4639.11
ITEM04698,TXN01567,PROD0452,2,3792.53,0,7585.06
ITEM04699,TXN01567,PROD0166,1,1608.78,0,1608.78
ITEM04700,TXN01568,PROD0162,3,3179.76,10,8585.35
ITEM04701,TXN01569,PROD0447,3,3214.28,15,8196.41
ITEM04702,TXN01569,PROD0002,1,4963.06,10,4466.75
ITEM04703,TXN01569,PROD0199,2,4612.24,10,8302.03
ITEM04704,TXN01569,PROD0381,1,449.69,15,382.24
ITEM04705,TXN01569,PROD0494,3,2574.51,15,6565.0
ITEM04706,TXN01570,PROD0365,3,2876.97,5,8199.36
ITEM04707,TXN01571,PROD0148,3,4152.61,5,11834.94
ITEM04708,TXN01572,PROD0030,2,3118.75,15,5301.88
ITEM04709,TXN01572,PROD0400,1,4211.47,5,4000.9
ITEM04710,TXN01573,PROD0252,1,2746.14,5,2608.83
ITEM04711,TXN01574,PROD0188,3,989.63,0,2968.89
ITEM04712,TXN01574,PROD0237,2,2812.95,15,4782.01
ITEM04713,TXN01574,PROD0488,1,990.19,5,940.68
ITEM04714,TXN01575,PROD0112,2,2557.18,10,4602.92
ITEM04715,TXN01575,PROD0373,1,778.63,10,700.77
ITEM04716,TXN01575,PROD0036,2,1190.31,15,2023.53
ITEM04717,TXN01576,PROD0454,1,2313.12,0,2313.12
ITEM04718,TXN01576,PROD0470,3,2427.26,15,6189.51
ITEM04719,TXN01576,PROD0347,2,1470.1,10,2646.18
ITEM04720,TXN01576,PROD0042,3,2385.5,15,6083.02
ITEM04721,TXN01577,PROD0070,2,3489.23,15,5931.69
ITEM04722,TXN01577,PROD0342,3,4164.89,10,11245.2
ITEM04723,TXN01577,PROD0499,1,1604.32,15,1363.67
ITEM04724,TXN01577,PROD0375,1,456.77,0,456.77
ITEM04725,TXN01577,PROD0480,2,461.5,0,923.0
ITEM04726,TXN01578,PROD0282,2,4297.69,15,7306.07
ITEM04727,TXN01579,PROD0471,1,4998.78,15,4248.96
ITEM04728,TXN01579,PROD0109,1,1268.44,0,1268.44
ITEM04729,TXN01580,PROD0042,3,2385.5,15,6083.02
ITEM04730,TXN01580,PROD0109,3,1268.44,15,3234.52
ITEM04731,TXN01580,PROD0060,1,3463.46,15,2943.94
ITEM04732,TXN01580,PROD0149,3,3429.56,5,9774.25
ITEM04733,TXN01580,PROD0182,2,1322.87,15,2248.88
ITEM04734,TXN01581,PROD0194,1,4741.64,10,4267.48
ITEM04735,TXN01581,PROD0193,3,3894.85,0,11684.55
ITEM04736,TXN01582,PROD0014,3,1851.03,0,5553.09
ITEM04737,TXN01582,PROD0421,2,559.75,5,1063.52
ITEM04738,TXN01582,PROD0434,1,1359.55,15,1155.62
ITEM04739,TXN01582,PROD0106,2,620.08,5,1178.15
ITEM04740,TXN01582,PROD0004,1,4518.03,10,4066.23
ITEM04741,TXN01583,PROD0422,2,4459.05,0,8918.1
ITEM04742,TXN01583,PROD0477,3,2104.91,0,6314.73
ITEM04743,TXN01584,PROD0338,3,515.8,10,1392.66
ITEM04744,TXN01584,PROD0036,2,1190.31,5,2261.59
ITEM04745,TXN01585,PROD0370,2,4259.23,10,7666.61
ITEM04746,TXN01585,PROD0010,2,3838.8,15,6525.96
ITEM04747,TXN01585,PROD0343,2,2016.03,15,3427.25
ITEM04748,TXN01585,PROD0036,3,1190.31,0,3570.93
ITEM04749,TXN01586,PROD0412,2,2293.35,10,4128.03
ITEM04750,TXN01586,PROD0281,3,1096.8,10,2961.36
ITEM04751,TXN01586,PROD0001,3,2214.37,15,5646.64
ITEM04752,TXN01586,PROD0029,3,2161.47,5,6160.19
ITEM04753,TXN01586,PROD0367,1,1647.43,0,1647.43
ITEM04754,TXN01587,PROD0117,1,4068.04,0,4068.04
ITEM04755,TXN01588,PROD0052,3,4442.72,10,11995.34
ITEM04756,TXN01588,PROD0289,1,3650.3,0,3650.3
ITEM04757,TXN01588,PROD0166,2,1608.78,0,3217.56
ITEM04758,TXN01588,PROD0286,1,3121.82,5,2965.73
ITEM04759,TXN01589,PROD0482,3,3914.84,5,11157.29
ITEM04760,TXN01589,PROD0448,2,601.09,0,1202.18
ITEM04761,TXN01590,PROD0429,1,2116.3,15,1798.86
ITEM04762,TXN01590,PROD0026,2,4930.23,0,9860.46
ITEM04763,TXN01590,PROD0102,3,3916.46,10,10574.44
ITEM04764,TXN01590,PROD0480,2,461.5,0,923.0
ITEM04765,TXN01590,PROD0475,1,738.19,5,701.28
ITEM04766,TXN01591,PROD0133,3,2145.8,15,5471.79
ITEM04767,TXN01591,PROD0206,3,1562.13,0,4686.39
ITEM04768,TXN01591,PROD0178,1,4663.08,5,4429.93
ITEM04769,TXN01592,PROD0402,1,4535.82,15,3855.45
ITEM04770,TXN01592,PROD0116,1,3742.04,0,3742.04
ITEM04771,TXN01592,PROD0470,2,2427.26,10,4369.07
ITEM04772,TXN01593,PROD0446,1,1434.11,5,1362.4
ITEM04773,TXN01593,PROD0160,3,2219.79,5,6326.4
ITEM04774,TXN01594,PROD0324,1,2078.98,15,1767.13
ITEM04775,TXN01594,PROD0403,1,220.81,10,198.73
ITEM04776,TXN01594,PROD0225,3,394.14,0,1182.42
ITEM04777,TXN01595,PROD0055,2,2000.53,15,3400.9
ITEM04778,TXN01595,PROD0338,1,515.8,5,490.01
ITEM04779,TXN01595,PROD0404,2,4361.14,0,8722.28
ITEM04780,TXN01596,PROD0253,2,4165.01,0,8330.02
ITEM04781,TXN01597,PROD0204,2,2758.75,5,5241.62
ITEM04782,TXN01597,PROD0391,3,3094.72,10,8355.74
ITEM04783,TXN01597,PROD0145,2,665.18,0,1330.36
ITEM04784,TXN01597,PROD0098,3,545.58,5,1554.9
ITEM04785,TXN01598,PROD0398,1,2199.85,15,1869.87
ITEM04786,TXN01599,PROD0161,1,3699.91,10,3329.92
ITEM04787,TXN01599,PROD0379,1,4357.01,5,4139.16
ITEM04788,TXN01599,PROD0438,2,1479.07,0,2958.14
ITEM04789,TXN01599,PROD0158,3,3530.91,5,10063.09
ITEM04790,TXN01600,PROD0226,3,2781.77,5,7928.04
ITEM04791,TXN01600,PROD0231,1,4466.13,10,4019.52
ITEM04792,TXN01600,PROD0081,2,261.97,15,445.35
ITEM04793,TXN01601,PROD0290,2,609.56,5,1158.16
ITEM04794,TXN01601,PROD0116,3,3742.04,10,10103.51
ITEM04795,TXN01602,PROD0457,2,2521.97,15,4287.35
ITEM04796,TXN01602,PROD0483,2,2006.65,0,4013.3
ITEM04797,TXN01603,PROD0066,1,202.96,5,192.81
ITEM04798,TXN01603,PROD0460,2,1917.22,0,3834.44
ITEM04799,TXN01603,PROD0106,1,620.08,10,558.07
ITEM04800,TXN01603,PROD0038,3,934.05,10,2521.93
ITEM04801,TXN01604,PROD0347,2,1470.1,0,2940.2
ITEM04802,TXN01604,PROD0475,1,738.19,15,627.46
ITEM04803,TXN01604,PROD0432,2,3425.82,10,6166.48
ITEM04804,TXN01604,PROD0459,3,2495.17,5,7111.23
